,label,centroid-0,centroid-1
85,86,358.17305699481864,792.9250431778929
86,87,399.54161478785556,1240.5347188966573
87,88,348.7608397991785,472.99680511182106
88,89,346.9084791386272,248.01480484522207
89,90,352.22091194968556,1578.9567610062893
90,91,424.4396447922938,321.9849488260084
91,92,396.3168584969533,446.8449559918754
92,93,371.35849056603774,1038.7908805031448
93,94,407.11470345963755,538.714373970346
94,95,362.0,384.0
95,96,420.86123032904146,398.19713876967097
96,97,388.20592286501375,905.3285123966942
97,98,456.2919889502762,1584.3809392265193
98,99,397.02464332036317,11.584954604409857
99,100,476.8056217246308,632.9342544068604
100,101,445.6775972141613,746.3432965757399
101,102,457.8744041944709,1491.0657769304098
102,103,418.68554396423247,1441.6661698956782
103,104,467.57710280373834,1557.7515576323988
104,105,522.3359778732076,1071.794963243322
105,106,476.58385509838996,494.66480322003576
106,107,500.2120141342756,917.4007067137809
107,108,446.48630887185107,12.75027382256298
108,109,462.74494081710577,811.0397098129057
109,110,467.74518518518516,1216.5982222222221
110,111,493.0702736318408,1429.910240464345
111,112,495.8900606380174,1355.413129448985
112,113,510.23898139079336,371.2428991185113
113,114,506.924889135255,590.3464523281597
114,115,677.0242136229916,148.5583616202761
115,116,507.66576487948845,32.463354648303
116,117,544.2335191866185,1312.4129222695965
117,118,547.4616104868913,433.04002808988764
118,119,525.1927466396145,825.510524980979
119,120,528.9679047962495,204.46988820771728
120,121,556.0677685950413,63.10771349862259
121,122,552.5929518267054,1212.0213385063046
122,123,549.340789064927,530.798384591488
123,124,554.1940917336098,1516.5978232702773
124,125,594.784355179704,116.89446793516561
125,126,843.5184684291655,1231.0101067387952
126,127,620.8614581685908,863.408983077653
127,128,572.8001605136436,781.6639914392723
128,129,564.1349911190053,324.9200710479574
129,130,601.6337392873252,1251.7244023455119
130,131,607.913537117904,1153.3164483260553
131,132,629.1069469835467,358.736197440585
132,133,623.6846976552858,583.0267379679144
133,134,605.7987301587301,668.1431746031747
134,135,586.9519572953736,159.5391459074733
135,136,626.3072709163347,1331.6147908366534
136,137,602.4184304786714,945.1943992184956
137,138,604.4768108389786,288.89265242313706
138,139,612.5139220365951,502.31503579952266
139,140,682.8761676448706,1535.4753244606102
140,141,694.838123603872,471.4259121370067
141,142,660.829362378035,752.1601996823235
142,143,669.1450738174149,1073.5759264838807
143,144,632.7939282428703,808.6021159153634
144,145,704.1346830985915,986.0488556338029
145,146,646.4988847583643,38.81338289962825
146,147,665.069950222688,663.8771286350537
147,148,679.7995520716686,893.3359462486002
148,149,661.7645407139992,286.9434416365824
149,150,701.3772032902467,17.34077555816686
150,151,707.4202008928571,256.2661830357143
151,152,814.0158722919042,485.7660661345496
152,153,769.6510972417958,1101.5003019931548
153,154,739.3713456817675,719.5284534702075
154,155,747.0956015994184,289.07379134860054
155,156,754.3544991511036,349.26893039049236
156,157,787.6473314157878,1477.3382869926495
157,158,752.5231839258114,201.4404945904173
158,159,797.2478304558326,869.4990408331049
159,160,775.1157205240174,1410.564878353088
160,161,790.2330632090761,687.5238249594813
161,162,800.5254452926208,102.45101781170483
162,163,823.1493806618598,182.88075429839157
163,164,799.9882232462878,1550.8653353814643
164,165,800.2286789297659,846.1530100334448
165,166,826.6879039704525,278.26808248691907
166,167,816.6749049429658,621.1003802281368
167,168,837.6033810143043,767.6161248374513
168,169,866.3428744510071,965.8806603059215
169,170,859.3607209117413,325.02915451895046
170,171,833.6667992047713,1045.547912524851
171,172,845.9780612244898,1545.8183673469389
172,173,854.9206349206349,21.94268077601411
173,174,875.4000386324126,679.1665056982808
174,175,848.5186246418339,824.8782234957021
175,176,876.6675817319691,1356.0636386323933
176,177,874.3115044247787,107.70309734513275
177,178,924.570744755737,619.1811910460369
178,179,884.8620784206197,1196.7027693995065
179,180,884.7466887417219,1033.2102649006622
180,181,914.756310450578,519.096956829441
181,182,1006.4263528767873,331.1026886502018
182,183,999.8985645933014,1517.7229892914104
183,184,907.4686940966011,812.9137745974955
184,185,941.849983405244,791.7796216395619
185,186,934.8425925925926,35.01052188552188
186,187,940.34800684764,375.30227439471753
187,188,940.3460107482431,1144.6510954940059
188,189,967.9460837172826,991.5540633271248
189,190,942.9700344736144,127.52452930257226
190,191,967.2917936438834,1367.5213321723988
191,192,948.2748706152961,1203.725129384704
192,193,925.0,1184.0
193,194,982.274695863747,1262.7995133819952
194,195,982.4454638124363,534.8572884811417
195,196,1033.5564464400256,717.1240378447723
196,197,989.1846647932557,907.4110798875953
197,198,983.5942211055276,1172.5954773869346
198,199,1008.8155639355502,56.633184778882416
199,200,1027.724250681199,585.2544959128065
200,201,1009.7079942556247,121.29727142173289
201,202,1052.9028335301064,1275.0678866587957
202,203,1073.3388687078361,230.10119356512715
203,204,1036.6671735824461,887.6389311318705
204,205,1010.2310286677908,1378.2580101180438
205,206,1034.734441602728,205.41304347826087
206,207,1051.826855123675,135.35178641539065
207,208,1048.274951076321,8.735812133072407
208,209,1079.1148158886633,462.78892432589157
209,210,1083.3096473029045,1061.292531120332
210,211,1091.7436847423376,49.23745368811048
211,212,1095.9463926736655,1164.8711190529373
212,213,1087.5862573099416,154.10233918128654
213,214,1103.8725893139424,532.2895984824534
214,215,1146.988171064604,517.8282984531393
215,216,1144.9599711503786,779.0182714268542
216,217,1123.370515970516,914.2739557739558
217,218,1118.032819825854,1486.5853985264569
218,219,1132.4600642927794,1279.6294510385758
219,220,1116.584682080925,744.6797687861272
220,221,1110.659490084986,1573.3201133144476
221,222,1162.1395105352703,248.8167779086507
222,223,1154.0049627791564,1398.2305919886564
223,224,1137.9049061175047,115.26226529376136
224,225,1145.3424878836834,1299.0888529886915
225,226,1166.137904468413,1111.7977657935285
226,227,1165.2834176838344,43.86900863352188
227,228,1162.4089529590287,1554.9313353566008
228,229,1174.9277108433735,865.5180722891566
229,230,1171.890320062451,1187.6030444964872
230,231,1175.0648011782032,598.7152675503191
231,232,1185.698945349952,1481.2569511025886
